aname,face.value,face.confidence,mood.value,mood.confidence,neutral_mood.value,neutral_mood.confidence,anger.value,anger.confidence,disgust.value,disgust.confidence,fear.value,fear.confidence,happiness.value,happiness.confidence,sadness.value,sadness.confidence,surprise.value,surprise.confidence
face-436-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-436-1-Go.png,TRUE,54,scared,43,FALSE,32,FALSE,39,FALSE,30,FALSE,43,FALSE,25,FALSE,3,FALSE,19
face-435-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-434-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-434-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-431-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-426-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-433-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-424-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-425-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-422-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-419-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-418-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-416-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-415-1-Go.png,TRUE,51,disgusted,62,FALSE,37,FALSE,34,TRUE,62,FALSE,0,FALSE,0,FALSE,24,TRUE,50
face-417-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-413-1-Go.png,TRUE,67,surprised,58,FALSE,0,TRUE,52,TRUE,50,FALSE,40,FALSE,0,FALSE,36,TRUE,58
face-414-1-Go.png,TRUE,79,scared,51,FALSE,0,FALSE,36,FALSE,40,TRUE,51,FALSE,0,FALSE,0,FALSE,36
face-413-7-Go.png,TRUE,55,surprised,45,FALSE,0,FALSE,43,FALSE,9,FALSE,26,FALSE,16,FALSE,0,FALSE,45
face-412-5-Go.png,TRUE,55,scared,63,FALSE,0,FALSE,35,FALSE,0,TRUE,63,FALSE,14,FALSE,47,FALSE,33
face-412-1-Go.png,TRUE,79,scared,64,TRUE,52,FALSE,16,FALSE,30,TRUE,64,FALSE,0,FALSE,26,FALSE,21
face-411-1-Go.png,TRUE,49,angry,90,FALSE,2,TRUE,90,FALSE,32,FALSE,0,FALSE,15,FALSE,0,TRUE,54
face-409-6-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-410-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-408-1-Go.png,TRUE,81,angry,70,FALSE,0,TRUE,70,FALSE,10,FALSE,41,FALSE,12,FALSE,5,FALSE,27
face-407-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-409-1-Go.png,TRUE,77,sad,53,FALSE,0,FALSE,39,FALSE,48,FALSE,0,FALSE,0,TRUE,53,FALSE,32
face-407-1-Go.png,TRUE,51,angry,86,FALSE,0,TRUE,86,FALSE,0,TRUE,66,FALSE,0,FALSE,33,FALSE,7
face-406-4-Go.png,TRUE,63,surprised,63,FALSE,0,FALSE,41,TRUE,50,FALSE,0,FALSE,0,TRUE,62,TRUE,63
face-405-3-Go.png,TRUE,55,angry,100,FALSE,0,TRUE,100,FALSE,31,FALSE,34,FALSE,0,FALSE,6,FALSE,38
face-404-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-402-1-Go.png,TRUE,77,surprised,61,FALSE,0,TRUE,53,TRUE,54,FALSE,19,FALSE,0,FALSE,38,TRUE,61
face-403-1-Go.png,TRUE,86,disgusted,36,FALSE,32,FALSE,32,FALSE,36,FALSE,3,FALSE,6,FALSE,3,FALSE,21
face-400-1-Go.png,TRUE,55,angry,84,FALSE,21,TRUE,84,FALSE,0,FALSE,20,FALSE,29,FALSE,0,FALSE,32
face-401-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-399-1-Go.png,TRUE,80,surprised,72,FALSE,0,FALSE,36,FALSE,36,FALSE,34,FALSE,0,FALSE,0,TRUE,72
face-398-2-Go.png,TRUE,51,angry,94,FALSE,0,TRUE,94,TRUE,69,FALSE,16,FALSE,0,TRUE,78,TRUE,52
face-395-1-Go.png,TRUE,59,disgusted,66,FALSE,0,FALSE,31,TRUE,66,FALSE,7,FALSE,0,FALSE,0,TRUE,61
face-397-1-Go.png,TRUE,61,surprised,46,FALSE,0,FALSE,29,FALSE,39,FALSE,34,FALSE,8,FALSE,0,FALSE,46
face-392-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-391-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-390-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-389-1-Go.png,TRUE,66,surprised,56,FALSE,0,TRUE,52,FALSE,29,FALSE,0,FALSE,8,FALSE,40,TRUE,56
face-387-1-Go.png,TRUE,66,angry,73,FALSE,0,TRUE,73,FALSE,28,FALSE,0,FALSE,4,FALSE,43,TRUE,60
face-388-1-Go.png,TRUE,60,angry,59,FALSE,0,TRUE,59,FALSE,34,FALSE,0,FALSE,0,FALSE,49,FALSE,35
face-386-1-Go.png,TRUE,64,angry,44,FALSE,13,FALSE,44,FALSE,0,FALSE,19,FALSE,9,FALSE,27,FALSE,1
face-384-1-Go.png,TRUE,69,surprised,61,FALSE,0,FALSE,38,FALSE,0,FALSE,0,FALSE,14,TRUE,58,TRUE,61
face-385-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-383-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-382-1-Go.png,TRUE,73,sad,73,FALSE,17,FALSE,3,FALSE,7,FALSE,0,FALSE,0,TRUE,73,FALSE,17
face-381-1-Go.png,TRUE,52,angry,79,FALSE,0,TRUE,79,FALSE,0,FALSE,8,FALSE,11,TRUE,62,FALSE,35
face-380-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-378-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-377-3-Go.png,TRUE,53,angry,100,FALSE,10,TRUE,100,FALSE,11,FALSE,0,FALSE,16,FALSE,0,FALSE,33
face-374-4-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-370-1-Go.png,TRUE,62,scared,76,FALSE,0,FALSE,0,TRUE,59,TRUE,76,FALSE,11,TRUE,71,FALSE,15
face-375-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-376-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-373-8-Go.png,TRUE,57,sad,77,FALSE,0,FALSE,28,TRUE,76,FALSE,0,FALSE,0,TRUE,77,TRUE,55
face-371-3-Go.png,TRUE,60,surprised,85,FALSE,35,TRUE,66,TRUE,58,FALSE,0,FALSE,0,FALSE,43,TRUE,85
face-369-1-Go.png,TRUE,63,angry,100,FALSE,0,TRUE,100,TRUE,91,FALSE,0,FALSE,0,FALSE,0,TRUE,59
face-363-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-367-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-365-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-366-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-364-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-359-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-358-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-357-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-354-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-355-1-Go.png,TRUE,55,disgusted,74,FALSE,2,FALSE,3,TRUE,74,FALSE,19,FALSE,2,FALSE,41,TRUE,57
face-353-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-351-1-Go.png,TRUE,62,scared,54,FALSE,0,FALSE,7,TRUE,51,TRUE,54,FALSE,6,FALSE,48,FALSE,46
face-348-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-343-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-346-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-337-2-Go.png,TRUE,55,scared,81,FALSE,0,TRUE,65,TRUE,67,TRUE,81,FALSE,0,FALSE,26,FALSE,26
face-340-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-342-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-338-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-341-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-339-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-336-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-338-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-334-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-335-3-Go.png,TRUE,51,scared,54,FALSE,0,FALSE,35,FALSE,0,TRUE,54,FALSE,0,FALSE,17,TRUE,50
face-331-4-Go.png,TRUE,61,sad,57,FALSE,0,FALSE,24,FALSE,30,FALSE,30,FALSE,10,TRUE,57,FALSE,44
face-330-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-332-2-Go.png,TRUE,53,surprised,91,FALSE,0,TRUE,59,FALSE,22,FALSE,0,FALSE,0,TRUE,70,TRUE,91
face-329-1-Go.png,TRUE,66,sad,58,FALSE,0,FALSE,8,FALSE,0,FALSE,0,FALSE,0,TRUE,58,FALSE,46
face-332-6-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-332-5-Go.png,TRUE,55,surprised,65,FALSE,12,FALSE,26,FALSE,30,FALSE,2,FALSE,0,FALSE,20,TRUE,65
face-331-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-328-1-Go.png,TRUE,69,sad,47,FALSE,9,FALSE,32,FALSE,0,FALSE,5,FALSE,0,FALSE,47,FALSE,16
face-327-1-Go.png,TRUE,73,sad,42,FALSE,11,FALSE,33,FALSE,0,FALSE,31,FALSE,3,FALSE,42,FALSE,22
face-326-1-Go.png,TRUE,68,sad,67,FALSE,0,FALSE,29,FALSE,1,FALSE,23,FALSE,6,TRUE,67,FALSE,16
face-317-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-325-1-Go.png,TRUE,68,sad,54,FALSE,0,TRUE,50,FALSE,0,FALSE,29,FALSE,0,TRUE,54,FALSE,24
face-318-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-323-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-319-2-Go.png,TRUE,47,sad,62,FALSE,0,FALSE,40,TRUE,54,FALSE,4,FALSE,0,TRUE,62,TRUE,62
face-317-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-316-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-315-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-314-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-312-3-Go.png,TRUE,46,disgusted,71,FALSE,0,FALSE,19,TRUE,71,FALSE,1,FALSE,0,TRUE,64,TRUE,62
face-311-1-Go.png,TRUE,56,surprised,49,FALSE,0,FALSE,0,FALSE,32,FALSE,31,FALSE,0,FALSE,38,FALSE,49
face-310-1-Go.png,TRUE,52,sad,62,FALSE,0,FALSE,14,FALSE,28,FALSE,9,FALSE,13,TRUE,62,FALSE,28
face-305-1-Go.png,TRUE,60,surprised,68,FALSE,5,FALSE,21,FALSE,39,FALSE,20,FALSE,0,FALSE,37,TRUE,68
face-304-6-Go.png,TRUE,58,surprised,80,FALSE,0,FALSE,47,TRUE,53,TRUE,51,FALSE,0,FALSE,38,TRUE,80
face-302-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-303-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-300-1-Go.png,TRUE,47,surprised,58,FALSE,0,FALSE,40,FALSE,47,FALSE,16,FALSE,1,FALSE,49,TRUE,58
face-301-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-298-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-752-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-297-1-Go.png,TRUE,75,surprised,78,FALSE,5,FALSE,0,TRUE,57,FALSE,0,FALSE,10,FALSE,0,TRUE,78
face-750-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-299-1-Go.png,TRUE,50,angry,69,FALSE,0,TRUE,69,FALSE,43,FALSE,0,FALSE,0,FALSE,33,TRUE,60
face-296-2-Go.png,TRUE,66,surprised,51,FALSE,0,FALSE,0,FALSE,6,FALSE,38,FALSE,22,FALSE,19,TRUE,51
face-742-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-749-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-739-3-Go.png,TRUE,57,angry,79,FALSE,13,TRUE,79,FALSE,42,FALSE,0,FALSE,0,TRUE,53,FALSE,34
face-738-1-Go.png,TRUE,55,angry,100,FALSE,10,TRUE,100,TRUE,52,FALSE,0,FALSE,0,FALSE,0,TRUE,63
face-734-3-Go.png,TRUE,72,disgusted,73,FALSE,0,FALSE,49,TRUE,73,FALSE,15,FALSE,7,FALSE,0,FALSE,42
face-736-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-737-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-734-10-Go.png,TRUE,57,surprised,74,FALSE,0,FALSE,0,FALSE,42,FALSE,47,FALSE,1,FALSE,23,TRUE,74
face-734-33-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-734-7-Go.png,TRUE,60,angry,44,FALSE,25,FALSE,44,FALSE,37,FALSE,12,FALSE,12,FALSE,24,FALSE,25
face-734-6-Go.png,TRUE,73,disgusted,83,FALSE,0,TRUE,80,TRUE,83,FALSE,16,FALSE,0,FALSE,0,TRUE,55
face-734-5-Go.png,TRUE,62,angry,91,FALSE,0,TRUE,91,FALSE,46,FALSE,0,FALSE,12,TRUE,58,FALSE,38
face-734-4-Go.png,TRUE,63,angry,84,FALSE,0,TRUE,84,FALSE,41,FALSE,0,FALSE,28,FALSE,26,FALSE,5
face-734-2-Go.png,TRUE,56,angry,41,FALSE,0,FALSE,41,FALSE,27,FALSE,31,FALSE,11,FALSE,16,FALSE,39
face-125-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-124-1-Go.png,TRUE,55,surprised,78,FALSE,0,TRUE,74,FALSE,35,FALSE,27,FALSE,0,FALSE,20,TRUE,78
face-123-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-122-2-Go.png,TRUE,52,angry,100,FALSE,40,TRUE,100,TRUE,68,FALSE,0,FALSE,5,FALSE,0,FALSE,15
face-121-1-Go.png,TRUE,71,angry,67,FALSE,20,TRUE,67,TRUE,55,FALSE,30,FALSE,0,FALSE,8,FALSE,7
face-119-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-118-3-Go.png,TRUE,57,angry,100,FALSE,0,TRUE,100,TRUE,62,FALSE,0,FALSE,3,FALSE,34,FALSE,40
face-117-4-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-117-3-Go.png,TRUE,57,scared,63,FALSE,0,TRUE,58,FALSE,0,TRUE,63,FALSE,7,FALSE,27,FALSE,30
face-116-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-114-1-Go.png,TRUE,54,disgusted,64,FALSE,0,FALSE,9,TRUE,64,FALSE,32,FALSE,0,FALSE,31,TRUE,58
face-251-1-Go.png,TRUE,82,scared,82,FALSE,0,FALSE,14,FALSE,33,TRUE,82,FALSE,0,FALSE,18,FALSE,14
face-250-1-Go.png,TRUE,66,surprised,66,FALSE,0,FALSE,42,TRUE,53,TRUE,51,FALSE,0,FALSE,5,TRUE,66
face-249-4-Go.png,TRUE,58,angry,69,FALSE,0,TRUE,69,TRUE,69,FALSE,38,FALSE,0,FALSE,0,TRUE,61
face-248-3-Go.png,TRUE,57,angry,98,FALSE,0,TRUE,98,FALSE,0,FALSE,11,FALSE,0,FALSE,29,TRUE,56
face-245-3-Go.png,TRUE,60,disgusted,81,FALSE,0,TRUE,71,TRUE,81,FALSE,22,FALSE,0,TRUE,70,FALSE,34
face-246-1-Go.png,TRUE,74,scared,75,FALSE,6,FALSE,19,FALSE,44,TRUE,75,FALSE,0,FALSE,0,FALSE,31
face-247-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-244-1-Go.png,TRUE,87,surprised,51,FALSE,0,FALSE,36,FALSE,20,FALSE,16,FALSE,1,FALSE,16,TRUE,51
face-243-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-113-2-Go.png,TRUE,61,sad,59,FALSE,0,FALSE,29,FALSE,29,FALSE,29,FALSE,0,TRUE,59,TRUE,59
face-241-1-Go.png,TRUE,76,angry,75,FALSE,14,TRUE,75,FALSE,19,FALSE,14,FALSE,5,FALSE,0,FALSE,28
face-242-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-238-1-Go.png,TRUE,78,disgusted,62,FALSE,33,FALSE,29,TRUE,62,FALSE,11,FALSE,0,FALSE,0,FALSE,38
face-239-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-240-1-Go.png,TRUE,81,disgusted,58,FALSE,0,FALSE,1,TRUE,58,TRUE,55,FALSE,0,FALSE,26,FALSE,24
face-237-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-236-1-Go.png,TRUE,75,scared,49,FALSE,40,FALSE,17,FALSE,24,FALSE,49,FALSE,0,FALSE,6,FALSE,22
face-234-3-Go.png,TRUE,55,sad,82,FALSE,0,TRUE,77,TRUE,81,FALSE,0,FALSE,0,TRUE,82,FALSE,44
face-235-1-Go.png,TRUE,71,scared,88,FALSE,17,FALSE,0,FALSE,34,TRUE,88,FALSE,0,FALSE,0,FALSE,43
face-233-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-112-1-Go.png,TRUE,49,angry,46,FALSE,0,FALSE,46,FALSE,22,FALSE,26,FALSE,27,FALSE,40,FALSE,0
face-110-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-231-1-Go.png,TRUE,68,angry,62,FALSE,17,TRUE,62,FALSE,40,FALSE,0,FALSE,18,FALSE,0,TRUE,60
face-230-6-Go.png,TRUE,51,surprised,72,FALSE,0,TRUE,64,TRUE,53,FALSE,0,FALSE,1,FALSE,0,TRUE,72
face-228-2-Go.png,TRUE,49,angry,64,FALSE,0,TRUE,64,FALSE,31,FALSE,16,FALSE,0,FALSE,17,FALSE,31
face-229-1-Go.png,TRUE,80,angry,67,FALSE,0,TRUE,67,FALSE,2,TRUE,58,FALSE,0,FALSE,8,FALSE,25
face-226-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-227-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-224-3-Go.png,TRUE,51,sad,68,FALSE,0,FALSE,14,FALSE,46,FALSE,0,FALSE,0,TRUE,68,TRUE,55
face-225-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-223-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-108-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-222-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-107-1-Go.png,TRUE,53,sad,79,FALSE,0,FALSE,0,FALSE,42,TRUE,60,FALSE,27,TRUE,79,FALSE,8
face-220-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-106-1-Go.png,TRUE,52,sad,68,FALSE,0,FALSE,0,FALSE,38,TRUE,56,FALSE,0,TRUE,68,FALSE,31
face-219-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-216-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-218-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-213-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-215-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-212-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-211-1-Go.png,TRUE,51,disgusted,61,FALSE,0,FALSE,5,TRUE,61,FALSE,0,FALSE,0,FALSE,2,FALSE,44
face-210-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-209-4-Go.png,TRUE,67,sad,48,FALSE,0,FALSE,32,FALSE,19,FALSE,0,FALSE,0,FALSE,48,FALSE,48
face-105-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-206-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-103-1-Go.png,TRUE,49,sad,76,FALSE,0,FALSE,0,TRUE,66,FALSE,24,FALSE,0,TRUE,76,TRUE,67
face-207-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-201-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-202-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-203-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-200-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-199-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-197-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-196-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-195-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
