"file","time.user.self","time.sys.self","time.elapsed","topLeftX","topLeftY","width","height","leftEyeCenterX","leftEyeCenterY","rightEyeCenterX","rightEyeCenterY","noseTipX","noseTipY","noseBtwEyesX","noseBtwEyesY","chinTipX","chinTipY","leftEyeCornerLeftX","leftEyeCornerLeftY","leftEyeCornerRightX","leftEyeCornerRightY","rightEyeCornerLeftX","rightEyeCornerLeftY","rightEyeCornerRightX","rightEyeCornerRightY","rightEarTragusX","rightEarTragusY","leftEarTragusX","leftEarTragusY","leftEyeBrowLeftX","leftEyeBrowLeftY","leftEyeBrowMiddleX","leftEyeBrowMiddleY","leftEyeBrowRightX","leftEyeBrowRightY","rightEyeBrowLeftX","rightEyeBrowLeftY","rightEyeBrowMiddleX","rightEyeBrowMiddleY","rightEyeBrowRightX","rightEyeBrowRightY","nostrilLeftHoleBottomX","nostrilLeftHoleBottomY","nostrilRightHoleBottomX","nostrilRightHoleBottomY","nostrilLeftSideX","nostrilLeftSideY","nostrilRightSideX","nostrilRightSideY","lipCornerLeftX","lipCornerLeftY","lipLineMiddleX","lipLineMiddleY","lipCornerRightX","lipCornerRightY","pitch","yaw","roll","attributes.gender.time","attributes.gender.type","attributes.gender.confidence"
"2016_CT6_R01_BJovanovski_SRB_vs_ACornet_FRA_WS163_clip.0021.png",0.149999999999999,0,3.57999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_BJovanovski_SRB_vs_ACornet_FRA_WS163_clip.0022.png",0.150000000000006,0,3.66699999999946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_BJovanovski_SRB_vs_ACornet_FRA_WS163_clip.0023.png",0.160000000000004,0,3.83299999999963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_BJovanovski_SRB_vs_ACornet_FRA_WS163_clip.0024.png",0.199999999999996,0.01,3.91999999999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_BJovanovski_SRB_vs_ACornet_FRA_WS163_clip.0025.png",0.150000000000006,0,3.52900000000045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_BJovanovski_SRB_vs_ACornet_FRA_WS163_clip.0026.png",0.130000000000003,0.02,3.60399999999936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0001.png",0.150000000000006,0.01,3.72199999999975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0002.png",0.160000000000004,0,3.90000000000055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0003.png",0.159999999999997,0,3.67999999999938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0004.png",0.140000000000001,0,3.78999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0005.png",0.140000000000001,0.00999999999999979,3.64899999999943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0006.png",0.149999999999991,0,3.58699999999953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0007.png",0.150000000000006,0,3.52300000000014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0008.png",0.150000000000006,0,3.42100000000028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0009.png",0.129999999999995,0.0299999999999998,3.78099999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0010.png",0.150000000000006,0.0100000000000002,3.70899999999983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R01_CGarcia_FRA_vs_BStrycova_CZE_WS145_clip.0011.png",0.13000000000001,0.0299999999999998,3.7510000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
