"file","time.user.self","time.sys.self","time.elapsed","url","label","confirmed","manual","width","height","yaw","roll","pitch","points","similarities","tid","recognizable","attributes.face.value","attributes.face.confidence","center.x","center.y","eye_left.x","eye_left.y","eye_left.confidence","eye_left.id","eye_right.x","eye_right.y","eye_right.confidence","eye_right.id","mouth_center.x","mouth_center.y","mouth_center.confidence","mouth_center.id","nose.x","nose.y","nose.confidence","nose.id"
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0029.png",0,0.0099999999999909,1.47299999999814,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0029.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0030.png",0,0,1.7439999999915,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0030.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0031.png",0.0100000000002183,0,1.48799999999756,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0031.png",NA,FALSE,FALSE,4.5,8,-33,-5,-7,NA,NA,"TEMP_F@05c05bf5759aeaf1137dfd0a017b005b_7df5f49d29df3_47.38_20.22_0_1",TRUE,"true",55,47.38,20.22,48.5,18.22,85,449,46.25,18.44,93,450,47.75,23.78,92,615,48.5,20.89,87,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0032.png",0.0100000000002183,0,7.20300000000861,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0032.png",NA,FALSE,FALSE,6.25,11.11,33,7,-11,NA,NA,"TEMP_F@0c78368e17312720286e903a01910078_2623a3e04f1f9_50.12_26.67_0_1",TRUE,"true",53,50.12,26.67,51.88,24.22,91,449,48.75,23.78,89,450,49.75,31.33,91,615,48.75,27.56,92,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0033.png",0.0100000000002183,0,1.22600000000966,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0033.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0034.png",0,0,1.1359999999986,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0034.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0035.png",0.0100000000002183,0,1.2219999999943,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0035.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0036.png",0.0100000000002183,0,1.47699999999895,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0036.png",NA,FALSE,FALSE,4.5,8,-17,11,1,NA,NA,"TEMP_F@08bc1c254014a108287cfc0d0171007b_31d1bb46e66ec_46.12_27.33_0_1",TRUE,"true",51,46.12,27.33,47.5,25.78,93,449,45.25,25.11,92,450,46.12,30.44,87,615,46.62,27.78,81,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0037.png",0.0100000000002183,0,1.40600000000268,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0037.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0038.png",0,0.0099999999999909,1.76400000001013,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0038.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0039.png",0.00999999999930878,0,1.52999999999884,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0039.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0040.png",0.0100000000002183,0,1.78900000000431,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0040.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0041.png",0.00999999999930878,0,1.51399999999558,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0041.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0042.png",0.0100000000002183,0,1.53800000000047,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0042.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
