"file","mid","description","score"
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0024.png","/m/07gcy","tennis court",0.79995978
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0025.png","/m/06ntj","sports",0.95824319
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0025.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0025.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0025.png","/m/0m931","long distance running",0.820288
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0025.png","/m/0dshv_","padel",0.51822674
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0026.png","/m/01g317","person",0.94124925
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0026.png","/m/06ntj","sports",0.88436365
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0026.png","/m/07p82rh","human action",0.83582461
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0026.png","/m/0by3w","jumping",0.71704042
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0026.png","/m/09qf5","winter sport",0.66666669
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0027.png","/m/06ntj","sports",0.81812114
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0027.png","/m/03bt1gh","games",0.5150165
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0028.png","/m/06ntj","sports",0.66108239
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0029.png","/m/012sbd","tournament",0.51644737
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0030.png","/m/06ntj","sports",0.94337881
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0030.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0030.png","/m/07bs0","tennis",0.92335397
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0030.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0031.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0031.png","/m/07bs0","tennis",0.78659964
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0031.png","/m/06ntj","sports",0.69296938
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0032.png","/m/06ntj","sports",0.98188281
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0032.png","/m/07bs0","tennis",0.97030777
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0032.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0032.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0032.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0033.png","/m/06ntj","sports",0.974275
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0033.png","/m/07bs0","tennis",0.95435911
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0033.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0033.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0033.png","/m/07gcy","tennis court",0.74663568
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0034.png","/m/06ntj","sports",0.98395342
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0034.png","/m/07bs0","tennis",0.96859151
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0034.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0034.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0034.png","/m/07gcy","tennis court",0.71992916
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0035.png","/m/06ntj","sports",0.97846848
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0035.png","/m/07bs0","tennis",0.96774685
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0035.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0035.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0035.png","/m/07gcy","tennis court",0.86566472
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0036.png","/m/06ntj","sports",0.9815796
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0036.png","/m/07bs0","tennis",0.96673465
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0036.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0036.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0036.png","/m/07gcy","tennis court",0.74344617
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0037.png","/m/06ntj","sports",0.98253089
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0037.png","/m/07bs0","tennis",0.96988493
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0037.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0037.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0037.png","/m/07gcy","tennis court",0.76769519
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0038.png","/m/06ntj","sports",0.98032737
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0038.png","/m/07bs0","tennis",0.96844542
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0038.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0038.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0038.png","/m/07gcy","tennis court",0.79702669
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0039.png","/m/06ntj","sports",0.97999007
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0039.png","/m/07bs0","tennis",0.96691912
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0039.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0039.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0039.png","/m/07gcy","tennis court",0.76151955
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0040.png","/m/06ntj","sports",0.96832621
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0040.png","/m/07bs0","tennis",0.96747476
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0040.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0040.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0040.png","/m/07gcy","tennis court",0.75438958
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0041.png","/m/06ntj","sports",0.98418432
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0041.png","/m/07bs0","tennis",0.97187239
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0041.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0041.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0042.png","/m/06ntj","sports",0.96802241
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0042.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0042.png","/m/07bs0","tennis",0.88111889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0042.png","/m/07p82rh","human action",0.86732543
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0042.png","/m/05kc29","combat sport",0.72727108
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0043.png","/m/06ntj","sports",0.88703138
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0043.png","/m/05b0n7k","outdoor recreation",0.70828068
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0043.png","/m/09qf5","winter sport",0.66666669
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0043.png","/m/01r2fb","inflatable",0.52998793
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0043.png","/m/03bt1gh","games",0.50764185
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0044.png","/m/06nb_j","basketball moves",0.78601187
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0044.png","/m/06ntj","sports",0.76360279
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0044.png","/m/011s0","advertising",0.61598521
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0045.png","/m/06ntj","sports",0.97824591
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0045.png","/m/07bs0","tennis",0.96929508
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0045.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0045.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0046.png","/m/02vzx9","player",0.9373244
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0046.png","/m/06ntj","sports",0.77118045
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0047.png","/m/02vzx9","player",0.93742311
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0047.png","/m/02mf1n","gadget",0.80157125
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0047.png","/m/030swj","mobile device",0.6860311
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0048.png","/m/07gcy","tennis court",0.90431613
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0048.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0048.png","/m/07bs0","tennis",0.87375736
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0048.png","/m/0bmgjqz","sport venue",0.84921545
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0048.png","/m/06ntj","sports",0.82802182
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0049.png","/m/06ntj","sports",0.94946963
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0049.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0049.png","/m/07bs0","tennis",0.91984677
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0049.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0049.png","/m/07gcy","tennis court",0.87469506
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0050.png","/m/06ntj","sports",0.97672814
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0050.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0050.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0050.png","/m/07bs0","tennis",0.8758046
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0050.png","/m/0dzf4","arm",0.75363231
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0051.png","/m/06ntj","sports",0.97215974
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0051.png","/m/07bs0","tennis",0.91246152
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0051.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0051.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0051.png","/m/02h00q","jersey",0.59763014
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0052.png","/m/06ntj","sports",0.94846708
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0052.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0052.png","/m/07bs0","tennis",0.57560927
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0052.png","/m/012sbd","tournament",0.51644737
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0053.png","/m/06ntj","sports",0.9432236
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0053.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0053.png","/m/07bs0","tennis",0.75321454
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0053.png","/m/064vjs","canoe sprint",0.58961767
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0053.png","/m/012sbd","tournament",0.51644737
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0054.png","/m/06ntj","sports",0.98149079
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0054.png","/m/07bs0","tennis",0.9685508
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0054.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0054.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0054.png","/m/07gcy","tennis court",0.79068887
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0055.png","/m/06ntj","sports",0.91623312
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0055.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0055.png","/m/02h00q","jersey",0.61673439
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0056.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0056.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0056.png","/m/06ntj","sports",0.81230259
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0056.png","/m/07bs0","tennis",0.61543322
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0057.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0057.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0057.png","/m/06ntj","sports",0.80431896
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0057.png","/m/03v7tf","baseball field",0.77677697
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0057.png","/m/02h00q","jersey",0.76893353
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0058.png","/m/06ntj","sports",0.98072708
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0058.png","/m/07bs0","tennis",0.97125131
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0058.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0058.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0058.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0059.png","/m/06ntj","sports",0.97418457
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0059.png","/m/07bs0","tennis",0.9689889
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0059.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0059.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0059.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0001.png","/m/06ntj","sports",0.98123896
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0001.png","/m/07bs0","tennis",0.96932465
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0001.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0001.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0002.png","/m/06ntj","sports",0.9845255
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0002.png","/m/07bs0","tennis",0.97111058
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0002.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0002.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0002.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0003.png","/m/06ntj","sports",0.97928381
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0003.png","/m/07bs0","tennis",0.96741807
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0003.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0003.png","/m/01445t","athlete",0.87630814
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0003.png","/m/0by3w","jumping",0.52603012
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0004.png","/m/06ntj","sports",0.96050423
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0004.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0004.png","/m/07bs0","tennis",0.83698589
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0005.png","/m/06ntj","sports",0.98190284
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0005.png","/m/07bs0","tennis",0.96842617
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0005.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0005.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0005.png","/m/05r655","girl",0.67394882
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0006.png","/m/07bs0","tennis",0.96562308
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0006.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0006.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0006.png","/m/06ntj","sports",0.88120925
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0006.png","/m/07gcy","tennis court",0.75692213
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0007.png","/m/06ntj","sports",0.9798491
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0007.png","/m/07bs0","tennis",0.96958137
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0007.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0007.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0007.png","/m/0bmgjqz","sport venue",0.65790188
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0008.png","/m/06ntj","sports",0.98466784
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0008.png","/m/07bs0","tennis",0.95954204
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0008.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0008.png","/m/0m931","long distance running",0.84954715
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0008.png","/m/067_4k","4 100 metres relay",0.78060937
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0009.png","/m/06ntj","sports",0.98297441
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0009.png","/m/07bs0","tennis",0.97164804
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0009.png","/m/02xhr73","tennis player",0.9375
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0009.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0009.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0010.png","/m/06ntj","sports",0.95395237
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0010.png","/m/07bs0","tennis",0.92969722
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0010.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0011.png","/m/06ntj","sports",0.9820174
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0011.png","/m/01g317","person",0.95794904
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0011.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0011.png","/m/07p82rh","human action",0.82182389
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0011.png","/m/07bs0","tennis",0.80160528
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0012.png","/m/06ntj","sports",0.98540777
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0012.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0012.png","/m/07bs0","tennis",0.8865183
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0012.png","/m/0849l","weightlifting",0.55516839
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0013.png","/m/06ntj","sports",0.9834168
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0013.png","/m/07bs0","tennis",0.97100031
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0013.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0013.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0013.png","/m/07gcy","tennis court",0.64407712
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0014.png","/m/06ntj","sports",0.97651047
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0014.png","/m/07bs0","tennis",0.9701978
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0014.png","/m/020m7t","ball game",0.9285714
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0014.png","/m/01qhp_","racquet sport",0.8888889
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0014.png","/m/07gcy","tennis court",0.72396886
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0015.png","/m/06ntj","sports",0.98541659
"2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0015.png","/m/07bs0","tennis",0.97139961
