"file","mid","description","score","boundingPoly.x1","boundingPoly.x2","boundingPoly.x3","boundingPoly.x4","boundingPoly.y1","boundingPoly.y2","boundingPoly.y3","boundingPoly.y4"
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0002.png","/m/06dqvy","Jacobs Creek",0.25215262,137,541,541,137,57,57,90,90
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0003.png","/m/0p58j","Australian Open Tennis Tournament",0.30841628,37,109,109,37,120,120,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0003.png","/m/0db0h9","Jacobs Creek",0.22212189,160,200,200,160,48,48,82,82
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0004.png","/m/0p58j","Australian Open Tennis Tournament",0.43569067,37,109,109,37,69,69,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0005.png","/m/0p58j","Australian Open Tennis Tournament",0.33536759,41,120,120,41,25,25,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0006.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0007.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0008.png","/m/0p58j","Australian Open Tennis Tournament",0.42122868,41,109,109,41,74,74,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0009.png","/m/0p58j","Australian Open Tennis Tournament",0.41198346,37,121,121,37,48,48,145,145
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0010.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0011.png","/m/06dqvy","Jacobs Creek",0.35349339,119,764,764,119,45,45,97,97
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0011.png","/m/0p58j","Australian Open Tennis Tournament",0.266589,37,109,109,37,98,98,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0012.png","/m/06dqvy","Jacobs Creek",0.52553314,27,607,607,27,41,41,263,263
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0012.png","/m/0p58j","Australian Open Tennis Tournament",0.33245248,37,109,109,37,85,85,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0012.png","/m/01d6vj","IBM",0.17806213,433,467,467,433,270,270,289,289
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0013.png","/m/06dqvy","Jacobs Creek",0.51425344,11,661,661,11,52,52,263,263
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0013.png","/m/0p58j","Australian Open Tennis Tournament",0.34782615,37,109,109,37,98,98,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0014.png","/m/06dqvy","Jacobs Creek",0.59224057,15,374,374,15,53,53,263,263
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0014.png","/m/0p58j","Australian Open Tennis Tournament",0.27210134,37,109,109,37,98,98,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0014.png","/m/03sc8","IBM",0.23525019,501,537,537,501,247,247,288,288
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0015.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0016.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0017.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0018.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0019.png",NA,"Australian Open Tennis Tournament",0.20025134,31,109,109,31,130,130,142,142
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0020.png","/m/03s14w","ANZ",0.46963295,603,742,742,603,309,309,373,373
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0022.png","/m/0p58j","Australian Open Tennis Tournament",0.36233127,36,81,81,36,48,48,132,132
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0023.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0024.png","/m/0p58j","Australian Open Tennis Tournament",0.43148831,42,93,93,42,25,25,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0025.png","/m/0p58j","Australian Open Tennis Tournament",0.37368107,45,83,83,45,48,48,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0026.png","/m/0p58j","Australian Open Tennis Tournament",0.38194692,41,109,109,41,50,50,140,140
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0027.png","/m/0p58j","Australian Open Tennis Tournament",0.40270597,41,93,93,41,48,48,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0028.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0029.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0030.png","/m/01_6jm","Optus",0.3874954,129,246,246,129,71,71,90,90
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0030.png","/m/06dqvy","Jacobs Creek",0.2553148,726,759,759,726,74,74,99,99
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0030.png","/m/09npdx","Hisense",0.2280032,278,325,325,278,71,71,95,95
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0030.png","/m/0by16yq","Square, Inc.",0.16985142,563,642,642,563,75,75,246,246
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.27281839,41,96,96,41,48,48,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0032.png","/m/06dqvy","Jacobs Creek",0.55349308,210,774,774,210,55,55,99,99
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0032.png","/m/0p58j","Australian Open Tennis Tournament",0.3015261,37,109,109,37,98,98,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0032.png","/g/124yn7pp1","IBM DB2",0.2538816,731,789,789,731,256,256,291,291
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0033.png","/m/06dqvy","Jacobs Creek",0.36037603,56,199,199,56,38,38,288,288
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0033.png",NA,"IBM DB2",0.26412052,295,345,345,295,276,276,315,315
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0033.png","/m/0p58j","Australian Open Tennis Tournament",0.24851745,37,93,93,37,98,98,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0034.png","/m/0120tv","IBM DB2",0.48874426,106,215,215,106,295,295,343,343
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0034.png","/m/0db0h9","Jacobs Creek",0.4504683,154,348,348,154,41,41,88,88
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0035.png","/m/0120tv","IBM DB2",0.4009937,457,510,510,457,288,288,321,321
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0035.png","/m/0p58j","Australian Open Tennis Tournament",0.28820068,37,109,109,37,98,98,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0035.png","/m/06dqvy","Jacobs Creek",0.23600452,263,288,288,263,48,48,93,93
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0036.png","/m/011_65","Emirates",0.394505,507,628,628,507,45,45,121,121
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0037.png","/m/011_65","Emirates",0.39675048,374,643,643,374,24,24,97,97
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0037.png","/m/0c3wv_m","Australian Open Tennis Tournament",0.33039504,30,122,122,30,129,129,163,163
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0038.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0039.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0040.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0041.png","/m/0p58j","Australian Open Tennis Tournament",0.515857,37,131,131,37,51,51,163,163
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0042.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0043.png","/g/11bwn3hffh","Australian Open Tennis Tournament",0.24646643,51,81,81,51,48,48,103,103
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0044.png","/m/0p58j","Australian Open Tennis Tournament",0.267739,37,109,109,37,45,45,140,140
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0044.png","/g/12vt9wmb7","Kia Classic",0.23630676,750,786,786,750,294,294,311,311
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0045.png","/m/0p58j","Australian Open Tennis Tournament",0.36168396,42,113,113,42,74,74,136,136
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0046.png","/m/011_65","Emirates",0.56300247,468,665,665,468,131,131,156,156
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0046.png","/m/017ql","ANZ",0.45688358,275,772,772,275,37,37,89,89
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0047.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0048.png","/m/0p58j","Australian Open Tennis Tournament",0.37139437,31,113,113,31,44,44,146,146
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0049.png","/m/0r3sc6_","Australian Open Tennis Tournament",0.18651146,37,109,109,37,128,128,140,140
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0050.png","/m/03s14w","ANZ",0.46627229,631,775,775,631,28,28,74,74
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0051.png","/m/03s14w","ANZ",0.46608004,625,759,759,625,20,20,71,71
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0052.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0053.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0054.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0055.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0056.png","/m/0p58j","Australian Open Tennis Tournament",0.4752984,37,83,83,37,50,50,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0057.png","/m/0p58j","Australian Open Tennis Tournament",0.22700073,37,109,109,37,48,48,140,140
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0058.png","/m/011_65","Emirates",0.47713554,532,676,676,532,118,118,151,151
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0058.png","/m/03s14w","ANZ",0.44130391,249,561,561,249,13,13,299,299
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0058.png","/m/0p58j","Australian Open Tennis Tournament",0.3612068,37,87,87,37,48,48,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0059.png","/m/03s14w","ANZ",0.49494424,566,780,780,566,327,327,370,370
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0059.png","/m/0p58j","Australian Open Tennis Tournament",0.37329385,37,93,93,37,26,26,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0060.png","/m/0p58j","Australian Open Tennis Tournament",0.40755144,31,87,87,31,48,48,144,144
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0060.png","/g/1vs1p9r6","ANZ",0.3738656,222,558,558,222,27,27,99,99
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0060.png",NA,"Emirates",0.25280276,651,723,723,651,192,192,249,249
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0061.png","/m/0p58j","Australian Open Tennis Tournament",0.37406218,37,109,109,37,74,74,140,140
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0062.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0063.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0064.png","/m/011_65","Emirates",0.46729472,467,649,649,467,127,127,160,160
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0064.png",NA,"Australian Open Tennis Tournament",0.38689536,37,109,109,37,85,85,143,143
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0064.png","/m/03s14w","ANZ",0.3803328,265,778,778,265,32,32,286,286
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0065.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0066.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0001.png",NA,"Optus",0.34689042,30,123,123,30,171,171,190,190
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0001.png",NA,"Waikato Bay of Plenty Magic",0.14934182,191,237,237,191,280,280,296,296
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0002.png","/m/0by16yq","Square, Inc.",0.18627581,208,241,241,208,189,189,215,215
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0003.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0004.png","/m/0115r5c2","Australian Open Tennis Tournament",0.28358954,51,113,113,51,25,25,139,139
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0005.png","/m/0p58j","Australian Open Tennis Tournament",0.2240698,37,91,91,37,44,44,138,138
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0006.png","/m/0p58j","Australian Open Tennis Tournament",0.25255319,37,81,81,37,48,48,138,138
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0007.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0008.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0009.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0010.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0011.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0012.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0013.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0014.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0015.png","/m/06dqvy","Jacobs Creek",0.43793851,27,268,268,27,71,71,102,102
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0016.png","/m/0p58j","Australian Open Tennis Tournament",0.46213305,41,113,113,41,50,50,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0017.png","/m/06dqvy","Jacobs Creek",0.2678611,31,179,179,31,74,74,104,104
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0017.png","/m/0115r5c2","Australian Open Tennis Tournament",0.19637878,702,723,723,702,51,51,101,101
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0017.png",NA,"IBM",0.17778449,19,50,50,19,281,281,304,304
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0018.png","/m/0fq25wr","Australian Open Tennis Tournament",0.18799555,51,109,109,51,45,45,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0018.png","/m/0db0h9","Jacobs Creek",0.17153992,197,219,219,197,65,65,98,98
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0019.png","/m/06dqvy","Jacobs Creek",0.53762525,97,363,363,97,100,100,130,130
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0019.png","/m/0by16yq","Square, Inc.",0.15581323,722,778,778,722,91,91,130,130
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0020.png","/m/06dqvy","Jacobs Creek",0.57744455,94,390,390,94,111,111,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0022.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0023.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0024.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0025.png","/m/01_6jm","Optus",0.39634347,160,267,267,160,162,162,190,190
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0025.png","/m/09npdx","Hisense",0.21680672,539,611,611,539,158,158,175,175
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0026.png","/m/0db0h9","Jacobs Creek",0.42709276,618,783,783,618,109,109,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0027.png","/m/0p58j","Australian Open Tennis Tournament",0.19218574,37,87,87,37,48,48,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0028.png","/m/011_65","Emirates",0.5005002,454,637,637,454,102,102,138,138
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0028.png","/m/0100jp05","Monte-Carlo Masters",0.34401917,86,177,177,86,191,191,221,221
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0029.png","/m/011_65","Emirates",0.48841015,433,782,782,433,130,130,171,171
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0029.png","/g/11bbrmhp7y","ANZ",0.47117034,427,601,601,427,360,360,423,423
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0029.png","/m/062ptd","Monte-Carlo Masters",0.47083277,73,197,197,73,209,209,276,276
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0029.png","/m/0p58j","Australian Open Tennis Tournament",0.39925522,37,115,115,37,67,67,161,161
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0030.png","/m/06dqvy","Jacobs Creek",0.47776762,179,349,349,179,70,70,120,120
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0030.png","/m/03sc8","IBM",0.27629843,45,132,132,45,397,397,436,436
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0030.png","/m/0p58j","Australian Open Tennis Tournament",0.20999266,37,109,109,37,44,44,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0031.png","/m/06dqvy","Jacobs Creek",0.44006094,156,387,387,156,34,34,79,79
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0031.png","/m/03sc8","IBM",0.40162414,28,175,175,28,354,354,439,439
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0032.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0033.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0034.png","/m/0z6tbx_","Australian Open Tennis Tournament",0.25422791,734,772,772,734,72,72,132,132
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0035.png","/m/0p58j","Australian Open Tennis Tournament",0.39424098,31,113,113,31,84,84,142,142
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0036.png","/m/0p58j","Australian Open Tennis Tournament",0.41256645,37,96,96,37,48,48,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0037.png","/m/0p58j","Australian Open Tennis Tournament",0.1622134,48,87,87,48,48,48,107,107
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0038.png","/m/06dqvy","Jacobs Creek",0.572768,145,744,744,145,25,25,82,82
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0038.png","/m/0p58j","Australian Open Tennis Tournament",0.27892959,38,129,129,38,129,129,153,153
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0039.png","/m/06dqvy","Jacobs Creek",0.47456732,138,782,782,138,19,19,89,89
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0039.png","/m/0fq25wr","Australian Open Tennis Tournament",0.19300939,38,109,109,38,129,129,142,142
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0039.png","/m/03sc8","IBM",0.1877287,652,696,696,652,389,389,430,430
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0040.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0041.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0042.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0043.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0044.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0045.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0046.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0047.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0048.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0049.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0050.png","/m/0p58j","Australian Open Tennis Tournament",0.37661624,42,113,113,42,74,74,139,139
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0051.png","/m/0p58j","Australian Open Tennis Tournament",0.21922369,41,146,146,41,44,44,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0052.png","/m/023_fz","Rolex",0.35020754,562,646,646,562,193,193,211,211
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0052.png","/m/0p58j","Australian Open Tennis Tournament",0.32625943,36,65,65,36,77,77,143,143
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0052.png","/m/011_65","Emirates",0.26284507,200,302,302,200,5,5,24,24
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0053.png","/m/03s14w","ANZ",0.26099712,709,772,772,709,272,272,313,313
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0053.png",NA,"Emirates",0.19883734,740,791,791,740,105,105,135,135
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0053.png",NA,"Emirates",0.1846302,152,193,193,152,3,3,22,22
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0053.png","/m/0r3sc6_","Australian Open Tennis Tournament",0.18322675,37,109,109,37,44,44,140,140
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0054.png","/m/06dqvy","Jacobs Creek",0.45612928,28,255,255,28,57,57,86,86
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0054.png","/m/0120tv","IBM DB2",0.34677812,22,123,123,22,243,243,285,285
